step,time,ResidMax,ResidRMS,DilMax,IntDiv,IntAbsDiv,dt
8706,84.64166667,0.00361793,0.00209520,3.87682215,-0.02405859,0.04172647,0.00972222
8707,84.65138889,0.00361688,0.00209460,3.87692160,-0.02405280,0.04172101,0.00972222
8708,84.66111111,0.00361583,0.00209400,3.87702103,-0.02404702,0.04171555,0.00972222
8709,84.67083333,0.00361478,0.00209339,3.87712042,-0.02404124,0.04171009,0.00972222
8710,84.68055556,0.00361373,0.00209279,3.87721978,-0.02403546,0.04170464,0.00972222
8711,84.69027778,0.00361269,0.00209219,3.87731912,-0.02402968,0.04169918,0.00972222
8712,84.70000000,0.00361164,0.00209159,3.87741842,-0.02402390,0.04169373,0.00972222
8713,84.70972222,0.00361059,0.00209098,3.87751770,-0.02401813,0.04168828,0.00972222
8714,84.71944444,0.00360954,0.00209038,3.87761694,-0.02401236,0.04168283,0.00972222
8715,84.72916667,0.00360849,0.00208978,3.87771616,-0.02400659,0.04167739,0.00972222
8716,84.73888889,0.00360745,0.00208918,3.87781534,-0.02400082,0.04167194,0.00972222
8717,84.74861111,0.00360640,0.00208857,3.87791450,-0.02399505,0.04166650,0.00972222
8718,84.75833333,0.00360535,0.00208797,3.87801362,-0.02398928,0.04166105,0.00972222
8719,84.76805556,0.00360431,0.00208737,3.87811272,-0.02398352,0.04165561,0.00972222
8720,84.77777778,0.00360326,0.00208677,3.87821179,-0.02397775,0.04165017,0.00972222
8721,84.78750000,0.00360221,0.00208617,3.87831082,-0.02397199,0.04164473,0.00972222
8722,84.79722222,0.00360117,0.00208557,3.87840983,-0.02396623,0.04163930,0.00972222
8723,84.80694444,0.00360012,0.00208497,3.87850881,-0.02396048,0.04163386,0.00972222
8724,84.81666667,0.00359908,0.00208436,3.87860776,-0.02395472,0.04162843,0.00972222
8725,84.82638889,0.00359803,0.00208376,3.87870668,-0.02394896,0.04162300,0.00972222
8726,84.83611111,0.00359699,0.00208316,3.87880557,-0.02394321,0.04161757,0.00972222
8727,84.84583333,0.00359594,0.00208256,3.87890443,-0.02393746,0.04161214,0.00972222
8728,84.85555556,0.00359490,0.00208196,3.87900326,-0.02393171,0.04160671,0.00972222
8729,84.86527778,0.00359386,0.00208136,3.87910206,-0.02392596,0.04160129,0.00972222
8730,84.87500000,0.00359281,0.00208076,3.87920083,-0.02392022,0.04159586,0.00972222
8731,84.88472222,0.00359177,0.00208016,3.87929957,-0.02391447,0.04159044,0.00972222
8732,84.89444444,0.00359073,0.00207956,3.87939828,-0.02390873,0.04158502,0.00972222
8733,84.90416667,0.00358969,0.00207897,3.87949697,-0.02390299,0.04157960,0.00972222
8734,84.91388889,0.00358865,0.00207837,3.87959562,-0.02389725,0.04157418,0.00972222
8735,84.92361111,0.00358760,0.00207777,3.87969424,-0.02389151,0.04156877,0.00972222
8736,84.93333333,0.00358656,0.00207717,3.87979284,-0.02388577,0.04156335,0.00972222
8737,84.94305556,0.00358552,0.00207657,3.87989140,-0.02388004,0.04155794,0.00972222
8738,84.95277778,0.00358448,0.00207597,3.87998994,-0.02387430,0.04155253,0.00972222
8739,84.96250000,0.00358344,0.00207537,3.88008844,-0.02386857,0.04154712,0.00972222
8740,84.97222222,0.00358240,0.00207478,3.88018692,-0.02386284,0.04154171,0.00972222
8741,84.98194444,0.00358136,0.00207418,3.88028537,-0.02385711,0.04153630,0.00972222
8742,84.99166667,0.00358032,0.00207358,3.88038378,-0.02385139,0.04153090,0.00972222
8743,85.00138889,0.00357928,0.00207298,3.88048217,-0.02384566,0.04152549,0.00972222
8744,85.01111111,0.00357824,0.00207239,3.88058053,-0.02383994,0.04152009,0.00972222
8745,85.02083333,0.00357721,0.00207179,3.88067886,-0.02383422,0.04151469,0.00972222
8746,85.03055556,0.00357617,0.00207119,3.88077716,-0.02382850,0.04150929,0.00972222
8747,85.04027778,0.00357513,0.00207060,3.88087543,-0.02382278,0.04150389,0.00972222
8748,85.05000000,0.00357409,0.00207000,3.88097367,-0.02381706,0.04149850,0.00972222
8749,85.05972222,0.00357305,0.00206940,3.88107188,-0.02381135,0.04149310,0.00972222
8750,85.06944444,0.00357202,0.00206881,3.88117007,-0.02380563,0.04148771,0.00972222
8751,85.07916667,0.00357098,0.00206821,3.88126822,-0.02379992,0.04148232,0.00972222
8752,85.08888889,0.00356995,0.00206761,3.88136634,-0.02379421,0.04147693,0.00972222
8753,85.09861111,0.00356891,0.00206702,3.88146444,-0.02378850,0.04147154,0.00972222
8754,85.10833333,0.00356787,0.00206642,3.88156250,-0.02378280,0.04146615,0.00972222
8755,85.11805556,0.00356684,0.00206583,3.88166054,-0.02377709,0.04146077,0.00972222
8756,85.12777778,0.00356580,0.00206523,3.88175854,-0.02377139,0.04145538,0.00972222
8757,85.13750000,0.00356477,0.00206464,3.88185652,-0.02376569,0.04145000,0.00972222
8758,85.14722222,0.00356373,0.00206404,3.88195447,-0.02375999,0.04144462,0.00972222
8759,85.15694444,0.00356270,0.00206345,3.88205239,-0.02375429,0.04143924,0.00972222
8760,85.16666667,0.00356167,0.00206285,3.88215028,-0.02374859,0.04143387,0.00972222
8761,85.17638889,0.00356063,0.00206226,3.88224814,-0.02374290,0.04142849,0.00972222
8762,85.18611111,0.00355960,0.00206167,3.88234597,-0.02373720,0.04142312,0.00972222
8763,85.19583333,0.00355857,0.00206107,3.88244377,-0.02373151,0.04141774,0.00972222
8764,85.20555556,0.00355753,0.00206048,3.88254154,-0.02372582,0.04141237,0.00972222
8765,85.21527778,0.00355650,0.00205988,3.88263929,-0.02372013,0.04140700,0.00972222
8766,85.22500000,0.00355547,0.00205929,3.88273700,-0.02371444,0.04140163,0.00972222
8767,85.23472222,0.00355444,0.00205870,3.88283468,-0.02370876,0.04139627,0.00972222
8768,85.24444444,0.00355341,0.00205810,3.88293234,-0.02370307,0.04139090,0.00972222
8769,85.25416667,0.00355238,0.00205751,3.88302997,-0.02369739,0.04138554,0.00972222
8770,85.26388889,0.00355134,0.00205692,3.88312756,-0.02369171,0.04138018,0.00972222
8771,85.27361111,0.00355031,0.00205633,3.88322513,-0.02368603,0.04137482,0.00972222
8772,85.28333333,0.00354928,0.00205573,3.88332267,-0.02368035,0.04136946,0.00972222
8773,85.29305556,0.00354825,0.00205514,3.88342018,-0.02367468,0.04136410,0.00972222
8774,85.30277778,0.00354722,0.00205455,3.88351766,-0.02366900,0.04135875,0.00972222
8775,85.31250000,0.00354619,0.00205396,3.88361511,-0.02366333,0.04135339,0.00972222
8776,85.32222222,0.00354517,0.00205337,3.88371254,-0.02365766,0.04134804,0.00972222
8777,85.33194444,0.00354414,0.00205277,3.88380993,-0.02365199,0.04134269,0.00972222
8778,85.34166667,0.00354311,0.00205218,3.88390729,-0.02364632,0.04133734,0.00972222
8779,85.35138889,0.00354208,0.00205159,3.88400463,-0.02364066,0.04133199,0.00972222
8780,85.36111111,0.00354105,0.00205100,3.88410193,-0.02363499,0.04132664,0.00972222
8781,85.37083333,0.00354003,0.00205041,3.88419921,-0.02362933,0.04132130,0.00972222
8782,85.38055556,0.00353900,0.00204982,3.88429646,-0.02362367,0.04131595,0.00972222
8783,85.39027778,0.00353797,0.00204923,3.88439368,-0.02361801,0.04131061,0.00972222
8784,85.40000000,0.00353695,0.00204864,3.88449087,-0.02361235,0.04130527,0.00972222
8785,85.40972222,0.00353592,0.00204805,3.88458803,-0.02360670,0.04129993,0.00972222
8786,85.41944444,0.00353489,0.00204746,3.88468516,-0.02360104,0.04129460,0.00972222
8787,85.42916667,0.00353387,0.00204687,3.88478226,-0.02359539,0.04128926,0.00972222
8788,85.43888889,0.00353284,0.00204628,3.88487934,-0.02358974,0.04128393,0.00972222
8789,85.44861111,0.00353182,0.00204569,3.88497638,-0.02358409,0.04127859,0.00972222
8790,85.45833333,0.00353079,0.00204510,3.88507340,-0.02357844,0.04127326,0.00972222
8791,85.46805556,0.00352977,0.00204451,3.88517039,-0.02357280,0.04126793,0.00972222
8792,85.47777778,0.00352874,0.00204392,3.88526734,-0.02356715,0.04126260,0.00972222
8793,85.48750000,0.00352772,0.00204333,3.88536427,-0.02356151,0.04125728,0.00972222
8794,85.49722222,0.00352670,0.00204274,3.88546117,-0.02355587,0.04125195,0.00972222
8795,85.50694444,0.00352567,0.00204216,3.88555804,-0.02355023,0.04124663,0.00972222
8796,85.51666667,0.00352465,0.00204157,3.88565489,-0.02354459,0.04124131,0.00972222
8797,85.52638889,0.00352363,0.00204098,3.88575170,-0.02353895,0.04123599,0.00972222
8798,85.53611111,0.00352261,0.00204039,3.88584848,-0.02353332,0.04123067,0.00972222
8799,85.54583333,0.00352158,0.00203980,3.88594524,-0.02352768,0.04122535,0.00972222
8800,85.55555556,0.00352056,0.00203922,3.88604196,-0.02352205,0.04122003,0.00972222
8801,85.56527778,0.00351954,0.00203863,3.88613866,-0.02351642,0.04121472,0.00972222
8802,85.57500000,0.00351852,0.00203804,3.88623533,-0.02351079,0.04120941,0.00972222
8803,85.58472222,0.00351750,0.00203745,3.88633197,-0.02350517,0.04120410,0.00972222
8804,85.59444444,0.00351648,0.00203687,3.88642858,-0.02349954,0.04119879,0.00972222
8805,85.60416667,0.00351546,0.00203628,3.88652516,-0.02349392,0.04119348,0.00972222
8806,85.61388889,0.00351444,0.00203569,3.88662172,-0.02348829,0.04118817,0.00972222
8807,85.62361111,0.00351342,0.00203511,3.88671824,-0.02348267,0.04118287,0.00972222
8808,85.63333333,0.00351240,0.00203452,3.88681474,-0.02347706,0.04117756,0.00972222
8809,85.64305556,0.00351138,0.00203393,3.88691120,-0.02347144,0.04117226,0.00972222
8810,85.65277778,0.00351036,0.00203335,3.88700764,-0.02346582,0.04116696,0.00972222
8811,85.66250000,0.00350934,0.00203276,3.88710405,-0.02346021,0.04116166,0.00972222
8812,85.67222222,0.00350833,0.00203218,3.88720043,-0.02345460,0.04115636,0.00972222
8813,85.68194444,0.00350731,0.00203159,3.88729678,-0.02344899,0.04115107,0.00972222
8814,85.69166667,0.00350629,0.00203101,3.88739311,-0.02344338,0.04114577,0.00972222
8815,85.70138889,0.00350527,0.00203042,3.88748940,-0.02343777,0.04114048,0.00972222
8816,85.71111111,0.00350426,0.00202984,3.88758567,-0.02343216,0.04113519,0.00972222
8817,85.72083333,0.00350324,0.00202925,3.88768190,-0.02342656,0.04112990,0.00972222
8818,85.73055556,0.00350222,0.00202867,3.88777811,-0.02342096,0.04112461,0.00972222
8819,85.74027778,0.00350121,0.00202808,3.88787429,-0.02341535,0.04111932,0.00972222
8820,85.75000000,0.00350019,0.00202750,3.88797044,-0.02340976,0.04111404,0.00972222
8821,85.75972222,0.00349918,0.00202692,3.88806656,-0.02340416,0.04110875,0.00972222
8822,85.76944444,0.00349816,0.00202633,3.88816265,-0.02339856,0.04110347,0.00972222
8823,85.77916667,0.00349715,0.00202575,3.88825872,-0.02339297,0.04109819,0.00972222
8824,85.78888889,0.00349613,0.00202516,3.88835475,-0.02338737,0.04109291,0.00972222
8825,85.79861111,0.00349512,0.00202458,3.88845076,-0.02338178,0.04108763,0.00972222
8826,85.80833333,0.00349410,0.00202400,3.88854674,-0.02337619,0.04108236,0.00972222
8827,85.81805556,0.00349309,0.00202341,3.88864269,-0.02337060,0.04107708,0.00972222
8828,85.82777778,0.00349208,0.00202283,3.88873861,-0.02336502,0.04107181,0.00972222
8829,85.83750000,0.00349106,0.00202225,3.88883450,-0.02335943,0.04106654,0.00972222
8830,85.84722222,0.00349005,0.00202167,3.88893037,-0.02335385,0.04106127,0.00972222
8831,85.85694444,0.00348904,0.00202108,3.88902620,-0.02334827,0.04105600,0.00972222
8832,85.86666667,0.00348803,0.00202050,3.88912201,-0.02334269,0.04105073,0.00972222
8833,85.87638889,0.00348702,0.00201992,3.88921779,-0.02333711,0.04104547,0.00972222
8834,85.88611111,0.00348600,0.00201934,3.88931354,-0.02333153,0.04104021,0.00972222
8835,85.89583333,0.00348499,0.00201876,3.88940926,-0.02332596,0.04103494,0.00972222
8836,85.90555556,0.00348398,0.00201818,3.88950495,-0.02332038,0.04102968,0.00972222
8837,85.91527778,0.00348297,0.00201759,3.88960061,-0.02331481,0.04102442,0.00972222
8838,85.92500000,0.00348196,0.00201701,3.88969625,-0.02330924,0.04101917,0.00972222
8839,85.93472222,0.00348095,0.00201643,3.88979185,-0.02330367,0.04101391,0.00972222
8840,85.94444444,0.00347994,0.00201585,3.88988743,-0.02329810,0.04100866,0.00972222
8841,85.95416667,0.00347893,0.00201527,3.88998298,-0.02329254,0.04100341,0.00972222
8842,85.96388889,0.00347792,0.00201469,3.89007850,-0.02328697,0.04099815,0.00972222
8843,85.97361111,0.00347691,0.00201411,3.89017399,-0.02328141,0.04099290,0.00972222
8844,85.98333333,0.00347591,0.00201353,3.89026946,-0.02327585,0.04098766,0.00972222
8845,85.99305556,0.00347490,0.00201295,3.89036489,-0.02327029,0.04098241,0.00972222
8846,86.00277778,0.00347389,0.00201237,3.89046030,-0.02326473,0.04097716,0.00972222
8847,86.01250000,0.00347288,0.00201179,3.89055568,-0.02325918,0.04097192,0.00972222
8848,86.02222222,0.00347187,0.00201121,3.89065103,-0.02325362,0.04096668,0.00972222
8849,86.03194444,0.00347087,0.00201063,3.89074635,-0.02324807,0.04096144,0.00972222
8850,86.04166667,0.00346986,0.00201005,3.89084164,-0.02324252,0.04095620,0.00972222
8851,86.05138889,0.00346885,0.00200947,3.89093691,-0.02323697,0.04095096,0.00972222
8852,86.06111111,0.00346785,0.00200890,3.89103214,-0.02323142,0.04094573,0.00972222
8853,86.07083333,0.00346684,0.00200832,3.89112735,-0.02322588,0.04094049,0.00972222
8854,86.08055556,0.00346584,0.00200774,3.89122253,-0.02322033,0.04093526,0.00972222
8855,86.09027778,0.00346483,0.00200716,3.89131768,-0.02321479,0.04093003,0.00972222
8856,86.10000000,0.00346383,0.00200658,3.89141281,-0.02320925,0.04092480,0.00972222
8857,86.10972222,0.00346282,0.00200600,3.89150790,-0.02320371,0.04091957,0.00972222
8858,86.11944444,0.00346182,0.00200543,3.89160297,-0.02319817,0.04091434,0.00972222
8859,86.12916667,0.00346081,0.00200485,3.89169800,-0.02319263,0.04090912,0.00972222
8860,86.13888889,0.00345981,0.00200427,3.89179301,-0.02318709,0.04090389,0.00972222
8861,86.14861111,0.00345881,0.00200369,3.89188799,-0.02318156,0.04089867,0.00972222
8862,86.15833333,0.00345780,0.00200312,3.89198294,-0.02317603,0.04089345,0.00972222
8863,86.16805556,0.00345680,0.00200254,3.89207787,-0.02317050,0.04088823,0.00972222
8864,86.17777778,0.00345580,0.00200196,3.89217276,-0.02316497,0.04088301,0.00972222
8865,86.18750000,0.00345480,0.00200139,3.89226763,-0.02315944,0.04087779,0.00972222
8866,86.19722222,0.00345379,0.00200081,3.89236247,-0.02315392,0.04087258,0.00972222
8867,86.20694444,0.00345279,0.00200023,3.89245728,-0.02314839,0.04086737,0.00972222
8868,86.21666667,0.00345179,0.00199966,3.89255206,-0.02314287,0.04086215,0.00972222
8869,86.22638889,0.00345079,0.00199908,3.89264682,-0.02313735,0.04085694,0.00972222
8870,86.23611111,0.00344979,0.00199851,3.89274154,-0.02313183,0.04085173,0.00972222
8871,86.24583333,0.00344879,0.00199793,3.89283624,-0.02312631,0.04084653,0.00972222
8872,86.25555556,0.00344779,0.00199736,3.89293091,-0.02312079,0.04084132,0.00972222
8873,86.26527778,0.00344679,0.00199678,3.89302555,-0.02311528,0.04083612,0.00972222
8874,86.27500000,0.00344579,0.00199620,3.89312017,-0.02310977,0.04083091,0.00972222
8875,86.28472222,0.00344479,0.00199563,3.89321475,-0.02310426,0.04082571,0.00972222
8876,86.29444444,0.00344379,0.00199506,3.89330931,-0.02309875,0.04082051,0.00972222
8877,86.30416667,0.00344279,0.00199448,3.89340384,-0.02309324,0.04081531,0.00972222
8878,86.31388889,0.00344179,0.00199391,3.89349834,-0.02308773,0.04081012,0.00972222
8879,86.32361111,0.00344079,0.00199333,3.89359281,-0.02308223,0.04080492,0.00972222
8880,86.33333333,0.00343980,0.00199276,3.89368725,-0.02307672,0.04079973,0.00972222
8881,86.34305556,0.00343880,0.00199218,3.89378167,-0.02307122,0.04079453,0.00972222
8882,86.35277778,0.00343780,0.00199161,3.89387605,-0.02306572,0.04078934,0.00972222
8883,86.36250000,0.00343681,0.00199104,3.89397041,-0.02306022,0.04078415,0.00972222
8884,86.37222222,0.00343581,0.00199046,3.89406474,-0.02305472,0.04077897,0.00972222
8885,86.38194444,0.00343481,0.00198989,3.89415905,-0.02304923,0.04077378,0.00972222
8886,86.39166667,0.00343382,0.00198932,3.89425332,-0.02304373,0.04076859,0.00972222
8887,86.40138889,0.00343282,0.00198874,3.89434757,-0.02303824,0.04076341,0.00972222
8888,86.41111111,0.00343183,0.00198817,3.89444179,-0.02303275,0.04075823,0.00972222
8889,86.42083333,0.00343083,0.00198760,3.89453598,-0.02302726,0.04075305,0.00972222
8890,86.43055556,0.00342984,0.00198703,3.89463014,-0.02302177,0.04074787,0.00972222
8891,86.44027778,0.00342884,0.00198645,3.89472427,-0.02301629,0.04074269,0.00972222
8892,86.45000000,0.00342785,0.00198588,3.89481838,-0.02301080,0.04073752,0.00972222
8893,86.45972222,0.00342685,0.00198531,3.89491246,-0.02300532,0.04073234,0.00972222
8894,86.46944444,0.00342586,0.00198474,3.89500651,-0.02299984,0.04072717,0.00972222
8895,86.47916667,0.00342487,0.00198417,3.89510053,-0.02299436,0.04072200,0.00972222
8896,86.48888889,0.00342387,0.00198360,3.89519453,-0.02298888,0.04071683,0.00972222
8897,86.49861111,0.00342288,0.00198302,3.89528849,-0.02298340,0.04071166,0.00972222
8898,86.50833333,0.00342189,0.00198245,3.89538243,-0.02297793,0.04070649,0.00972222
8899,86.51805556,0.00342089,0.00198188,3.89547634,-0.02297245,0.04070133,0.00972222
8900,86.52777778,0.00341990,0.00198131,3.89557022,-0.02296698,0.04069616,0.00972222
8901,86.53750000,0.00341891,0.00198074,3.89566407,-0.02296151,0.04069100,0.00972222
8902,86.54722222,0.00341792,0.00198017,3.89575790,-0.02295604,0.04068584,0.00972222
8903,86.55694444,0.00341693,0.00197960,3.89585170,-0.02295058,0.04068068,0.00972222
8904,86.56666667,0.00341594,0.00197903,3.89594547,-0.02294511,0.04067553,0.00972222
8905,86.57638889,0.00341495,0.00197846,3.89603921,-0.02293965,0.04067037,0.00972222
8906,86.58611111,0.00341396,0.00197789,3.89613292,-0.02293418,0.04066522,0.00972222
8907,86.59583333,0.00341297,0.00197732,3.89622661,-0.02292872,0.04066006,0.00972222
8908,86.60555556,0.00341198,0.00197675,3.89632027,-0.02292326,0.04065491,0.00972222
8909,86.61527778,0.00341099,0.00197618,3.89641390,-0.02291781,0.04064976,0.00972222
8910,86.62500000,0.00341000,0.00197561,3.89650750,-0.02291235,0.04064461,0.00972222
8911,86.63472222,0.00340901,0.00197504,3.89660108,-0.02290689,0.04063947,0.00972222
8912,86.64444444,0.00340802,0.00197448,3.89669462,-0.02290144,0.04063432,0.00972222
8913,86.65416667,0.00340703,0.00197391,3.89678814,-0.02289599,0.04062918,0.00972222
8914,86.66388889,0.00340605,0.00197334,3.89688163,-0.02289054,0.04062403,0.00972222
8915,86.67361111,0.00340506,0.00197277,3.89697509,-0.02288509,0.04061889,0.00972222
8916,86.68333333,0.00340407,0.00197220,3.89706853,-0.02287964,0.04061375,0.00972222
8917,86.69305556,0.00340308,0.00197163,3.89716194,-0.02287420,0.04060861,0.00972222
8918,86.70277778,0.00340210,0.00197107,3.89725532,-0.02286876,0.04060348,0.00972222
8919,86.71250000,0.00340111,0.00197050,3.89734867,-0.02286331,0.04059834,0.00972222
8920,86.72222222,0.00340012,0.00196993,3.89744199,-0.02285787,0.04059321,0.00972222
8921,86.73194444,0.00339914,0.00196936,3.89753529,-0.02285243,0.04058808,0.00972222
8922,86.74166667,0.00339815,0.00196880,3.89762855,-0.02284700,0.04058295,0.00972222
8923,86.75138889,0.00339717,0.00196823,3.89772179,-0.02284156,0.04057782,0.00972222
8924,86.76111111,0.00339618,0.00196766,3.89781501,-0.02283613,0.04057269,0.00972222
8925,86.77083333,0.00339520,0.00196710,3.89790819,-0.02283069,0.04056756,0.00972222
8926,86.78055556,0.00339421,0.00196653,3.89800135,-0.02282526,0.04056244,0.00972222
8927,86.79027778,0.00339323,0.00196596,3.89809448,-0.02281983,0.04055731,0.00972222
8928,86.80000000,0.00339225,0.00196540,3.89818758,-0.02281440,0.04055219,0.00972222
8929,86.80972222,0.00339126,0.00196483,3.89828065,-0.02280898,0.04054707,0.00972222
8930,86.81944444,0.00339028,0.00196427,3.89837370,-0.02280355,0.04054195,0.00972222
8931,86.82916667,0.00338930,0.00196370,3.89846671,-0.02279813,0.04053683,0.00972222
8932,86.83888889,0.00338831,0.00196314,3.89855970,-0.02279271,0.04053172,0.00972222
8933,86.84861111,0.00338733,0.00196257,3.89865267,-0.02278729,0.04052660,0.00972222
8934,86.85833333,0.00338635,0.00196201,3.89874560,-0.02278187,0.04052149,0.00972222
8935,86.86805556,0.00338537,0.00196144,3.89883851,-0.02277645,0.04051638,0.00972222
8936,86.87777778,0.00338439,0.00196088,3.89893139,-0.02277104,0.04051127,0.00972222
8937,86.88750000,0.00338341,0.00196031,3.89902424,-0.02276562,0.04050616,0.00972222
8938,86.89722222,0.00338242,0.00195975,3.89911706,-0.02276021,0.04050105,0.00972222
